time,open,high,low,close,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Bollinger Bands %B,Bollinger Bands Width,ROC,K,D,RVI,RVI-based MA,Upper Bollinger Band,Lower Bollinger Band
2011-12-16T00:00:00Z,3.25,3.5,3.25,3.44,84.613001,109.23911132650002,0.07068714770487161,0.09359924648604867,0.022912098781177052,55.619979773945246,53.38050040690093,NaN,NaN,0.7642850857119012,0.35755216563262293,15.436241610738255,77.32213775904192,86.21655239010614,40.57866166570782,48.25157570005529,NaN,NaN
2011-12-18T00:00:00Z,3.25,3.5,3.25,3.5,17.24285714,109.64402374350004,0.06320588184177806,0.10191945108339961,0.03871356924162156,56.930583001927374,53.47640444864553,NaN,NaN,0.7869654057791362,0.3651937748853183,6.060606060606066,77.42174210334615,80.41173347517083,44.915866935386354,47.27941484183217,NaN,NaN
2011-12-19T00:00:00Z,3.5,3.98,3.5,3.85,134.73429197,107.39137504250004,0.0771866506812581,0.13519688259319418,0.058010231911936085,63.670370237409664,54.48628690870201,NaN,NaN,1.0081604617556157,0.38283035337825144,16.666666666666675,85.76662038837385,80.17016675025401,51.14900694341868,47.32806134393653,NaN,NaN
2011-12-20T00:00:00Z,4.75,4.75,4.53,4.55,94.74335338,111.62403007600003,0.12604677042494014,0.21556869494311126,0.08952192451817112,72.8284794055456,56.266530735190614,NaN,NaN,1.2618993894810968,0.4906058144842168,42.187499999999986,94.93580319245628,86.04138856139213,61.743035295449936,48.53224935885394,NaN,NaN
2011-12-21T00:00:00Z,4.38,4.38,4.38,4.38,20.89954338,103.65064979600004,0.138398609767769,0.26252018672788235,0.12412157696011336,68.32391157583754,57.72501971670009,NaN,NaN,1.0582487416301933,0.517678776595859,33.944954128440365,93.75321276308235,91.48521211463752,48.13922797306281,49.096432429271836,NaN,NaN
2011-12-22T00:00:00Z,4.19,4.19,4.17,4.17,8.53526439,100.95418057450004,0.12435211742994295,0.27956172374754207,0.1552096063175991,63.129467540173465,58.74914155796588,NaN,NaN,0.8960598484560529,0.508902814934947,19.82758620689655,78.09383945874674,88.92761847142849,38.46545021499865,48.51522793740974,NaN,NaN
2011-12-23T00:00:00Z,3.86,4.35,3.84,4.22,149.49256188,107.70184942100005,0.11080517151755259,0.29371607071453987,0.18291089919698728,63.83447946512464,59.4395773247997,NaN,NaN,0.8750685219085907,0.5283910514392298,18.53932584269662,63.572731069441765,78.4732610970903,50.16513219312271,48.329281090879924,NaN,NaN
2011-12-24T00:00:00Z,4.33,4.33,4.33,4.33,27.22479474,97.37408748400006,0.10185799734638681,0.3102333958799708,0.20837539853358397,65.40186939245633,60.24196951501431,NaN,NaN,0.8839402885572212,0.5566884096031175,24.783861671469737,57.82901244917131,66.49852765911996,59.288057097085996,49.24344309040448,NaN,NaN
2011-12-25T00:00:00Z,4.32,4.32,4.27,4.27,24.182423,91.99535662300005,0.08518173881608082,0.314852572053685,0.22967083323760418,63.77819914729144,61.070221409311614,NaN,NaN,0.8182866909493396,0.5549483726528233,23.768115942028967,57.90589304999128,59.769212189534805,49.37373386221778,49.798084724733656,NaN,NaN
2011-12-26T00:00:00Z,4.27,4.33,4.27,4.33,56.73660508,94.80718687700005,0.07199921021994565,0.31966984601253623,0.24767063579259058,64.72139896537584,61.87399656417386,NaN,NaN,0.8163050720435637,0.5393104952035218,25.872093023255818,56.723365418868035,57.486090306010226,56.872553529547076,50.51700042734122,NaN,NaN
2011-12-27T00:00:00Z,4.33,4.33,4.29,4.29,58.07386739,87.34271696650005,0.055151666648056485,0.3166102191026612,0.2614585524546047,63.53363324848289,62.327252969476774,NaN,NaN,0.7714543272416644,0.5114572033119974,22.571428571428573,50.70950065292064,55.11291970726,50.07981641599785,50.34576693507592,NaN,NaN
2011-12-28T00:00:00Z,4.29,4.3,4.25,4.3,35.55011655,78.31475834300005,0.039955320152344764,0.31140270264503567,0.2714473824926909,63.71292468543575,62.69621655545522,NaN,NaN,0.7542366533550225,0.47922547690409184,11.68831168831168,48.634915138780876,52.02259373685653,53.86063097020926,50.03776840772057,NaN,NaN
2011-12-29T00:00:00Z,4.3,4.5,4.3,4.5,36.56096221,68.48234644450005,0.038624819457655,0.31972840681475967,0.28110358735710467,67.18763978931626,63.468292327095945,NaN,NaN,0.8270284272040498,0.4767808259678011,-1.098901098901095,53.41209090799904,50.91883556656686,56.35796572812837,50.427195468525134,NaN,NaN
2011-12-30T00:00:00Z,4.26,4.5,4.21,4.21,56.74004969,65.53346257450006,0.014696220282739203,0.29947386271052867,0.28477764242778947,58.44806926822942,63.65150039261083,NaN,NaN,0.651510942786374,0.4549828046418432,-3.8812785388127837,43.56121471478975,48.5360735871899,53.65047989569467,51.04568705143057,NaN,NaN
2011-12-31T00:00:00Z,4.39,4.58,4.39,4.58,95.3178781,69.68513772950006,0.019944109948115796,0.3097077798629342,0.2897636699148184,64.74845662597019,64.30353445346974,NaN,NaN,0.8290110349595672,0.4342016761677888,9.83213429256595,44.276800434656856,47.08336868581523,56.89484614083968,52.211128799654276,NaN,NaN
2012-01-01T00:00:00Z,4.58,5,4.58,5,21.602,62.876292987500065,0.046349581058116596,0.3477006462374641,0.3013510651793475,70.26081404477556,65.25569381367319,NaN,NaN,1.0017082010107075,0.44109197773211933,18.48341232227489,49.25149404348834,45.69650306431166,62.550783837036725,53.470765721200735,NaN,NaN
2012-01-02T00:00:00Z,5,5,5,5,19.048,60.047744240000064,0.05772293702437503,0.3735047364598163,0.31578179943544127,70.26081404477556,65.7264397999136,NaN,NaN,0.9421604175059799,0.4501551009671716,15.473441108545034,71.15497421745454,54.89442289853326,52.75449994158706,53.585443792498474,NaN,NaN
2012-01-03T00:00:00Z,5.32,5.32,5.14,5.29,88.03728092,61.14208052500006,0.07745380458316442,0.41259905516439677,0.33514525058123235,73.57036094333236,65.77943133832696,NaN,NaN,1.0098001110224972,0.4762751445694507,23.887587822014066,88.09646671524281,69.50097832539524,61.742477899630885,53.5854039785114,NaN,NaN
2012-01-04T00:00:00Z,4.93,5.57,4.93,5.57,107.23326023,61.965507001500065,0.10057396428898613,0.46086270594246503,0.3602887416534789,76.31144724044424,66.34996960008458,NaN,NaN,1.0505272571184538,0.5033058192537797,28.637413394919175,94.04823335762141,84.4332247634396,69.947587384697,55.14314393648527,NaN,NaN
2012-01-05T00:00:00Z,5.72,6.65,5.72,6.65,94.80182926,61.568497015500064,0.1754313723205313,0.5795779570541431,0.40414658473361176,83.44391171928267,67.8010013271638,NaN,NaN,1.2556484289075511,0.6229760282795088,55.011655011655016,99.99999999999999,94.04823335762141,78.41653952241548,57.996793172729326,NaN,NaN
2012-01-06T00:00:00Z,6.65,6.9,6,6,33.88274671,59.031984301000065,0.16798813427236814,0.6141317525740719,0.4461436183017038,69.81859835318113,68.22843839059642,NaN,NaN,0.9636215869997851,0.626505210442583,39.53488372093024,81.82989378762677,91.95937571508273,58.60958033233915,58.599968039816225,NaN,NaN
2012-01-07T00:00:00Z,6.8,6.8,6.8,6.8,0.29585799,58.184634343500065,0.2015033661248662,0.6980228259577865,0.49651945983292034,75.18849844903654,68.92748332320929,NaN,NaN,1.1072053975368374,0.6791771667612005,51.11111111111111,70.82084526764214,84.21691301842299,68.8843876774092,59.28542022412501,NaN,NaN
2012-01-08T00:00:00Z,6.9,7,6.9,7,5,51.69791974500007,0.22018378435673758,0.7717491902788423,0.5515654059221047,76.32268363414968,69.82351792941346,NaN,NaN,1.0545817956101247,0.7354805990309299,66.270783847981,61.32429519259434,71.32501141595444,76.28251161808923,61.207475778115835,NaN,NaN
2012-01-09T00:00:00Z,6.99,6.99,6.23,6.3,66.8693229,50.30421822100007,0.1706490295986095,0.7648766929203665,0.594227663321757,65.10511444949074,69.8509261782788,NaN,NaN,0.8255674959847399,0.7530921645853791,37.55458515283842,55.038604665032516,62.39458170842301,61.46071226534028,61.53520140210106,NaN,NaN
2012-01-10T00:00:00Z,6.24,7.14,6.24,7.14,62.28998018,52.37374006100007,0.1788452782765806,0.8177842611674828,0.6389389828909022,70.67503021112384,70.36102596132459,NaN,NaN,0.9669301173828312,0.8004139373835897,42.8,49.01964604988021,55.12751530250237,68.3172572295601,62.837875745926944,NaN,NaN
2012-01-11T00:00:00Z,7.14,7.33,6.25,7,105.35893402,57.214923542500074,0.159847605466363,0.838748489723856,0.678900884257493,68.70660565076162,70.71771745884786,NaN,NaN,0.8836825493805508,0.8108446666889233,40,38.86318636623236,47.64047902704838,57.259672463144796,63.08066442399376,NaN,NaN
2012-01-12T00:00:00Z,6.95,7.38,6.51,6.51,82.30163181,53.85537703900006,0.10210069153914647,0.806526748681426,0.7044260571422796,62.179063610586546,70.35996201751001,NaN,NaN,0.7447950662860224,0.7913917586609556,23.06238185255198,34.961136329132565,40.947989581748395,49.686752693854274,62.6041492072599,NaN,NaN
2012-01-13T00:00:00Z,6.8,7.36,6.6,6.6,48.97014484,54.94264454400006,0.059875229513040695,0.7792700940335804,0.7193948645205397,62.87669959978487,70.67629275547826,NaN,NaN,0.7404129941064317,0.7718291256367171,18.491921005385986,19.749376981468636,31.1912332256112,55.00840332635192,62.70114373802113,NaN,NaN
2012-01-14T00:00:00Z,6.5,6.5,6.3,6.3,16.836,54.575323394000065,0.004566484683270922,0.7251029703746283,0.7205364856913574,58.97184604325179,70.26367771385551,NaN,NaN,0.6514711519951166,0.7354874652094012,-5.2631578947368505,6.069053406830946,20.259855572477395,50.428461870018246,62.23925914724817,NaN,NaN
2012-01-15T00:00:00Z,7.15,7.15,7.15,7.15,16.6993007,52.57345817500008,0.017336672902833028,0.7422073268198988,0.7248706539170657,65.50791740786758,69.92418509693353,NaN,NaN,0.8214896757414334,0.7177298879459924,19.16666666666667,9.996331675186559,11.938254021162061,55.15798086050053,61.7112017917813,NaN,NaN
2012-01-16T00:00:00Z,6.2,7.1,6.2,7.1,12.64929577,50.302229594000075,0.014632571861114996,0.7431613687434595,0.7285287968823445,64.85342667915145,69.53794314224608,NaN,NaN,0.7826366818476238,0.6838366119390334,4.411764705882351,16.91404962826372,10.993144903427075,50.45474943031797,61.54693389811922,NaN,NaN
2012-01-17T00:00:00Z,6.5,6.9,6,6,80.51400824,52.55042417850008,-0.06467065805753447,0.6476904743104264,0.7123611323679608,52.44027572595143,68.02865134100459,NaN,NaN,0.49073274671587425,0.6258060206129976,-14.285714285714286,16.91404962826372,14.608143643904667,44.95994093197586,60.348181257572435,NaN,NaN
2012-01-18T00:00:00Z,5.99,7.1,5.99,7.1,133.44676912,57.39471452400007,-0.04728127371970481,0.6532595402183299,0.7005408139380347,60.56821157276753,66.90413450759911,NaN,NaN,0.7591652952775129,0.5851964529210075,12.698412698412696,16.749975805921277,16.859358354149574,51.2176734254132,59.01033026048073,NaN,NaN
2012-01-19T00:00:00Z,5.52,7,5.52,6.22,246.71581895,66.89350298700008,-0.09644962304687488,0.5799787851294411,0.676428408176316,52.79487651459604,64.71491770726435,NaN,NaN,0.48546478390289544,0.49961350527093956,-12.88515406162465,9.233617072312187,14.299214168832394,45.163882387180024,56.63514046510677,NaN,NaN
2012-01-20T00:00:00Z,6.9,6.95,6.55,6.95,95.82599863,66.91890901350008,-0.08179131733200051,0.5741892615113153,0.6559805788433158,57.65040764770653,63.845761228301875,NaN,NaN,0.7042857556596712,0.4339957408355752,-0.7142857142857117,16.505541441332205,14.163044773188554,51.52200053314083,56.12888476516404,NaN,NaN
2012-01-21T00:00:00Z,6.3,6.77,6.28,6.77,81.41385241,69.90950163400007,-0.08578376848903058,0.5487508682320277,0.6345346367210583,56.11762279846314,62.483555824689496,NaN,NaN,0.6200817658619071,0.3827699585817398,3.9938556067588293,12.899424852018148,12.879527788554178,45.602130556997935,54.46586639942037,NaN,NaN
2012-01-22T00:00:00Z,6.79,6.83,6.03,6.79,81.27103303,73.02065328550006,-0.08829781051710961,0.5241623735746712,0.6124601840917808,56.25678832165129,61.05027758808246,NaN,NaN,0.6092451280793824,0.3180508369593989,2.8787878787878847,19.381126113456364,16.262030802268903,51.9341691111862,52.72669907749873,NaN,NaN
2012-01-23T00:00:00Z,6.5,6.52,6,6.52,94.92062909,73.36482069400006,-0.10805929804348113,0.47738606153742946,0.5854453595809106,53.77731697852755,60.24114919729938,NaN,NaN,0.4402669811818133,0.26160036478157733,3.492063492063488,14.553327975407967,15.611292980294158,45.74592175026361,51.60421404070754,NaN,NaN
2012-01-24T00:00:00Z,6.52,6.57,6,6.55,85.44624147,72.27546975600005,-0.11820363229550546,0.43769081921152875,0.5558944515070342,54.01980880526219,59.05149052545211,NaN,NaN,0.4150676571607467,0.216159537313214,-8.391608391608399,12.657568682174146,15.530674257012825,52.0307350902916,50.44089103075979,NaN,NaN
2012-01-25T00:00:00Z,6.26,6.86,6,6.31,81.1232564,71.59154111300005,-0.1387496976688115,0.38245732942101984,0.5212070270898314,51.683817566451125,57.83557709085851,NaN,NaN,0.26601912356824575,0.22186408270683178,-11.126760563380282,5.680941350735419,10.963946002772508,46.08936681131781,49.64301205562929,NaN,NaN
2012-01-26T00:00:00Z,6.27,6.3,5.5,5.5,29.91907058,71.39335730650005,-0.20079813764518956,0.2702093550333444,0.471007492678534,44.66388243356452,56.58449272107122,NaN,NaN,-0.16444889690102282,0.2566035749184947,-8.333333333333334,3.236815119763794,7.191775050891117,39.45308423025328,48.912035736800654,NaN,NaN
2012-01-27T00:00:00Z,3.8,6.03,3.8,5.88,92.07999287,75.98256405050005,-0.20920610071841728,0.20949986678051236,0.41870596749892963,48.21730169683902,55.537392870860806,NaN,NaN,0.11151131287617895,0.27541007207080104,-17.183098591549292,5.682551815032023,4.866769428510409,48.29914394275113,48.43280292368631,NaN,NaN
2012-01-28T00:00:00Z,4.91,4.91,4.91,4.91,0.25,75.74506405050005,-0.2692295158719443,0.0821690726589992,0.3513985885309435,40.9827491443613,54.252457378082916,NaN,NaN,-0.18724406325348353,0.35254426130694666,-21.06109324758842,5.682551815032023,4.867306249942611,39.62860107655853,47.66138429558204,NaN,NaN
2012-01-29T00:00:00Z,5.89,5.9,5.3,5.5,9.45484643,72.87434022700005,-0.2582887857438272,0.02853760635115954,0.2868263920949867,46.26402515740149,52.87789364590676,NaN,NaN,0.1141730020197098,0.3783113511582493,-20.86330935251799,13.057396266406911,8.140833298823653,50.53628836735626,47.3312634032146,NaN,NaN
2012-01-30T00:00:00Z,5.3,5.58,5.3,5.58,15.16,70.51784121800006,-0.23540095146699577,-0.007424797238757996,0.22797615422823778,46.95714674634484,51.599587936420576,NaN,NaN,0.18175644051118334,0.38623663521869794,-17.57754800590841,17.542926387696582,12.094291489711841,58.67423609753876,47.91836959373037,NaN,NaN
2012-01-31T00:00:00Z,5.7,6.22,3.8,5.3,110.50333334,70.77506118400005,-0.22866255444601122,-0.05785203882927625,0.17081051561673496,44.78003151183138,51.052427635412,NaN,NaN,0.11676124189969173,0.4061374249550074,-21.944035346097206,24.005683107297283,18.202001920466927,49.55653924579843,48.24669804471769,NaN,NaN
2012-02-01T00:00:00Z,5.53,5.99,5.52,5.88,12.05880628,67.26291990750005,-0.1769951906384623,-0.050433472681342906,0.1265617179571194,49.95594333998507,50.29440847592754,NaN,NaN,0.35735965982762347,0.4102775965561568,-9.815950920245395,34.576159117547384,25.374922870847083,56.31239302793517,48.61060658775498,NaN,NaN
2012-02-02T00:00:00Z,5.99,6.28,5.89,6.28,251.00093001,77.36445916600005,-0.11095948110015583,-0.012137633418075389,0.09882184768208044,53.21305105477251,50.32427808594014,NaN,NaN,0.5198656444885221,0.40807080880852076,-4.122137404580147,48.86722543322634,35.816355886023665,61.86224576877518,49.80334682929749,NaN,NaN
2012-02-03T00:00:00Z,6.29,6.35,5.93,6.3,155.5524532,84.30028182600003,-0.06337748498024805,0.019599991456770383,0.08297747643701843,53.37644639754284,50.018995139499886,NaN,NaN,0.5277332264641743,0.40807080880852076,-0.15847860538826922,69.45188144954194,50.965088666771884,66.41745268947653,50.86730769760718,NaN,NaN
2012-02-04T00:00:00Z,6.35,6.5,5.94,5.94,67.63499409,86.84706649550003,-0.05396250792777556,0.01552434152729898,0.06948684945507454,49.99210941789096,49.58145846945901,NaN,NaN,0.40485371959841643,0.3901475618476996,8.000000000000007,71.16815839721066,63.16242175999298,58.923462176108565,51.81883138468651,NaN,NaN
2012-02-05T00:00:00Z,5.93,6.15,5.6,5.6,47.85042396,88.60712290500003,-0.06756408291592696,-0.014968254189834163,0.052595828726092794,46.96348539453793,48.91765111752234,NaN,NaN,0.28477721948293594,0.3766485164646019,-4.761904761904766,62.00063879394411,67.54022621356557,52.19355245110495,51.837358766109276,NaN,NaN
2012-02-06T00:00:00Z,5.6,5.9,5.2,5.6,29.17833833,86.04033940950004,-0.07302697187223364,-0.038687886114199266,0.03433908575803438,46.96348539453793,48.43094886152308,NaN,NaN,0.29696339022056634,0.38435204925806155,14.052953156822799,50.244854706761906,61.13788396597223,46.14965427838583,51.866196803832295,NaN,NaN
2012-02-07T00:00:00Z,5.5,5.88,5.5,5.69,165.40541896,87.63827190150002,-0.0671922834459208,-0.049651268549366634,0.017541014896554175,47.93187210925909,47.99609624038,NaN,NaN,0.35456223514639895,0.3590507503676672,3.4545454545454617,49.27319520956274,53.839562903422916,51.1764865493431,51.8051790509074,NaN,NaN
2012-02-08T00:00:00Z,5.79,5.87,5.66,5.87,83.57202011,79.48108195950002,-0.04868562184613511,-0.04331601241111471,0.005369609435020397,49.90206326813172,47.868828076214335,NaN,NaN,0.44602200723856117,0.35900834689293576,5.197132616487456,57.97041062558307,52.49615351396923,55.75674827757169,52.49570629849696,NaN,NaN
2012-02-09T00:00:00Z,5.52,5.89,5.51,5.89,83.60318875,78.86994146550003,-0.03330642457055201,-0.036263421278169616,-0.002956996707617607,50.127869797462616,48.25911288792133,NaN,NaN,0.4780489244186702,0.3301705263972301,11.13207547169811,67.27494153086126,58.172849122002354,59.962795217551715,53.96068565473257,NaN,NaN
2012-02-10T00:00:00Z,5.88,5.88,5.8,5.88,176.93050375,83.64577403250004,-0.02253228211416768,-0.031122349350327205,-0.008590067236159526,50.00650357535602,48.38691302210112,NaN,NaN,0.4952831641240659,0.3060296328506696,0,72.85474397322596,66.03336537655676,55.17521462235781,54.45183356041876,NaN,NaN
2012-02-11T00:00:00Z,5.71,5.71,5.5,5.5,1.8794878,79.67619677100005,-0.038770477138495435,-0.057053163659278816,-0.018282686520783385,45.49850291731798,48.7094668630266,NaN,NaN,0.3010218362686175,0.2795878054587451,-12.4203821656051,51.65183418083433,63.927173228307176,49.9983684986159,55.192531233422855,NaN,NaN
2012-02-12T00:00:00Z,5.78,5.78,5.55,5.67,64.8434324,78.17233693650005,-0.0359001681046984,-0.06315789665165639,-0.027257728546957988,47.767071256633365,48.816827298686015,NaN,NaN,0.4257320596807771,0.25967668457518966,-9.999999999999998,38.638176497328125,54.38158488379613,54.222422398601026,55.45582652136891,NaN,NaN
2012-02-13T00:00:00Z,5.53,5.79,5.5,5.79,99.78443902,78.88924681400006,-0.024312544708937955,-0.05764840943313043,-0.03333586472419248,49.36912068990073,48.98911115179715,NaN,NaN,0.5350661980881953,0.23088070808794123,-2.525252525252531,32.163021595373856,40.81767742451209,56.947412306183324,55.33248196484352,NaN,NaN
2012-02-14T00:00:00Z,5.2,5.8,4.56,4.89,128.34493428,81.25033070800006,-0.0729071238062903,-0.12446976948205535,-0.05156264567576505,39.56717077461657,48.616763956281815,NaN,NaN,-0.05278339996721338,0.2495484340310639,-12.678571428571429,29.377087323011068,33.392761805237676,50.212224840780486,55.37931665019938,NaN,NaN
2012-02-15T00:00:00Z,4.9,5.08,4.69,4.69,67.78916535,83.14383544650006,-0.11183679861318288,-0.19135864394224367,-0.07952184532906079,37.77242032669353,47.74651231247527,NaN,NaN,-0.07054079445783822,0.2931578676792283,-16.24999999999999,17.794585452504972,26.444898123629955,42.02399764987504,54.35871698033794,NaN,NaN
2012-02-16T00:00:00Z,4.5,4.98,4.15,4.51,115.6239213,84.32103186800006,-0.14113668880686056,-0.2559427063376365,-0.11480601753077593,36.18173016073295,46.52998939147244,NaN,NaN,-0.05456248276452381,0.3414569542762716,-20.738137082601064,2.3684757858670005e-15,15.723890925172014,33.951814340603946,52.36511473546857,NaN,NaN
2012-02-17T00:00:00Z,4.67,4.8,4.5,4.67,244.67028923,96.54204632950007,-0.14084518314436617,-0.29086249646123363,-0.15001731331686746,38.65472965740716,45.47843819574847,NaN,NaN,0.053838938689601226,0.3558937063011528,-20.442930153321978,5.910834015938299,7.901806489481092,46.70394761546421,50.95700723018198,NaN,NaN
2012-02-18T00:00:00Z,4.67,4.73,4.14,4.23,254.39025201,108.78881660850007,-0.15999122867650484,-0.3500063491624985,-0.19001512048599367,34.675334735617255,44.384382861300345,NaN,NaN,-0.0498739151373783,0.41687266651036586,-28.18336162988114,5.910834015938299,3.9405560106255337,37.466181447706575,49.4243443210104,NaN,NaN
2012-02-19T00:00:00Z,4.38,4.38,4.3,4.38,92.68354434,112.66499382550008,-0.15229961335988856,-0.3803896371858544,-0.22809002382596583,37.05438252075663,43.67658979888739,NaN,NaN,0.0774666178962747,0.45694130505528596,-25.510204081632654,11.042781137921333,7.621483056599311,48.93336008012306,49.19147343736885,NaN,NaN
2012-02-20T00:00:00Z,4.72,4.72,4.4,4.44,315.93925361,122.93678983900006,-0.13358634745755055,-0.395072958147904,-0.26148661069035345,38.02662765066643,43.03824281718228,NaN,NaN,0.1399836723586501,0.4874430732927207,-19.272727272727266,12.361166365807998,9.771593839889212,57.176872834169565,49.97913190563911,NaN,NaN
2012-02-21T00:00:00Z,4.52,4.58,4.3,4.58,358.44920149,140.25630959950007,-0.10353602140073515,-0.3909066374412724,-0.28737061604053726,40.34210056211453,42.49611627810053,NaN,NaN,0.22315500173857178,0.5024390732519243,-19.223985890652553,24.585192615260045,15.996380039663125,63.510145292446374,50.860107530146486,NaN,NaN
2012-02-22T00:00:00Z,4.47,4.59,4.46,4.51,75.30876636,131.47170141700005,-0.08112086328790624,-0.3887716951504201,-0.30765083186251385,39.54649598710847,41.75643290088458,NaN,NaN,0.22346138686131717,0.4987171754763433,-22.107081174438694,29.96103862019862,22.302465867088888,55.73740633878056,50.858725963089974,NaN,NaN
